icp_number,meter_serial_number,channel_number,started_at,ended_at,value,unit_code,status
0005424879RN95C,208034815,1,6/07/2017 22:00,6/07/2017 22:29,0.367,kWh,estimated
0005424879RN95C,208034815,1,6/07/2017 22:30,6/07/2017 22:59,0.372,kWh,estimated
0005424879RN95C,208034815,1,6/07/2017 23:00,6/07/2017 23:29,0.374,kWh,estimated
0005424879RN95C,208034815,1,6/07/2017 23:30,6/07/2017 23:59,0.37,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 0:00,7/07/2017 0:29,0.369,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 0:30,7/07/2017 0:59,0.369,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 1:00,7/07/2017 1:29,0.374,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 1:30,7/07/2017 1:59,0.373,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 2:00,7/07/2017 2:29,0.372,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 2:30,7/07/2017 2:59,0.372,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 3:00,7/07/2017 3:29,0.368,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 3:30,7/07/2017 3:59,0.368,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 4:00,7/07/2017 4:29,0.369,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 4:30,7/07/2017 4:59,0.367,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 5:00,7/07/2017 5:29,0.364,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 5:30,7/07/2017 5:59,0.362,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 6:00,7/07/2017 6:29,0.38,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 6:30,7/07/2017 6:59,0.37,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 7:00,7/07/2017 7:29,0.367,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 7:30,7/07/2017 7:59,0.371,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 8:00,7/07/2017 8:29,0.387,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 8:30,7/07/2017 8:59,0.378,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 9:00,7/07/2017 9:29,0.375,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 9:30,7/07/2017 9:59,0.401,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 10:00,7/07/2017 10:29,0.52,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 10:30,7/07/2017 10:59,0.405,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 11:00,7/07/2017 11:29,0.375,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 11:30,7/07/2017 11:59,0.374,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 12:00,7/07/2017 12:29,0.365,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 12:30,7/07/2017 12:59,0.366,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 13:00,7/07/2017 13:29,0.367,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 13:30,7/07/2017 13:59,0.366,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 14:00,7/07/2017 14:29,0.369,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 14:30,7/07/2017 14:59,0.365,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 15:00,7/07/2017 15:29,0.377,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 15:30,7/07/2017 15:59,0.363,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 16:00,7/07/2017 16:29,0.36,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 16:30,7/07/2017 16:59,0.367,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 17:00,7/07/2017 17:29,0.365,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 17:30,7/07/2017 17:59,0.376,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 18:00,7/07/2017 18:29,0.361,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 18:30,7/07/2017 18:59,1.188,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 19:00,7/07/2017 19:29,1.937,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 19:30,7/07/2017 19:59,1.767,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 20:00,7/07/2017 20:29,2.41,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 20:30,7/07/2017 20:59,1.848,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 21:00,7/07/2017 21:29,1.918,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 21:30,7/07/2017 21:59,2.499,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 22:00,7/07/2017 22:29,1.675,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 22:30,7/07/2017 22:59,1.892,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 23:00,7/07/2017 23:29,2.027,kWh,estimated
0005424879RN95C,208034815,1,7/07/2017 23:30,7/07/2017 23:59,1.385,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 0:00,8/07/2017 0:29,0.8,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 0:30,8/07/2017 0:59,0.775,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 1:00,8/07/2017 1:29,0.77,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 1:30,8/07/2017 1:59,0.77,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 2:00,8/07/2017 2:29,0.764,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 2:30,8/07/2017 2:59,0.77,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 3:00,8/07/2017 3:29,0.769,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 3:30,8/07/2017 3:59,0.765,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 4:00,8/07/2017 4:29,0.762,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 4:30,8/07/2017 4:59,0.822,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 5:00,8/07/2017 5:29,0.867,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 5:30,8/07/2017 5:59,0.868,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 6:00,8/07/2017 6:29,0.85,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 6:30,8/07/2017 6:59,0.839,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 7:00,8/07/2017 7:29,0.837,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 7:30,8/07/2017 7:59,0.848,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 8:00,8/07/2017 8:29,0.843,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 8:30,8/07/2017 8:59,0.845,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 9:00,8/07/2017 9:29,0.865,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 9:30,8/07/2017 9:59,0.856,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 10:00,8/07/2017 10:29,0.858,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 10:30,8/07/2017 10:59,0.898,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 11:00,8/07/2017 11:29,0.779,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 11:30,8/07/2017 11:59,0.591,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 12:00,8/07/2017 12:29,1.16,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 12:30,8/07/2017 12:59,1.089,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 13:00,8/07/2017 13:29,0.847,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 13:30,8/07/2017 13:59,1.457,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 14:00,8/07/2017 14:29,0.591,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 14:30,8/07/2017 14:59,0.567,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 15:00,8/07/2017 15:29,0.606,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 15:30,8/07/2017 15:59,0.634,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 16:00,8/07/2017 16:29,1.2,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 16:30,8/07/2017 16:59,0.823,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 17:00,8/07/2017 17:29,0.674,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 17:30,8/07/2017 17:59,0.892,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 18:00,8/07/2017 18:29,1.323,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 18:30,8/07/2017 18:59,0.814,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 19:00,8/07/2017 19:29,0.864,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 19:30,8/07/2017 19:59,0.872,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 20:00,8/07/2017 20:29,0.821,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 20:30,8/07/2017 20:59,0.955,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 21:00,8/07/2017 21:29,0.914,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 21:30,8/07/2017 21:59,0.933,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 22:00,8/07/2017 22:29,0.931,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 22:30,8/07/2017 22:59,0.928,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 23:00,8/07/2017 23:29,0.91,kWh,estimated
0005424879RN95C,208034815,1,8/07/2017 23:30,8/07/2017 23:59,0.888,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 0:00,9/07/2017 0:29,0.658,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 0:30,9/07/2017 0:59,0.69,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 1:00,9/07/2017 1:29,0.67,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 1:30,9/07/2017 1:59,0.763,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 2:00,9/07/2017 2:29,0.725,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 2:30,9/07/2017 2:59,0.695,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 3:00,9/07/2017 3:29,0.686,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 3:30,9/07/2017 3:59,0.686,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 4:00,9/07/2017 4:29,0.688,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 4:30,9/07/2017 4:59,0.685,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 5:00,9/07/2017 5:29,0.681,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 5:30,9/07/2017 5:59,0.678,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 6:00,9/07/2017 6:29,0.678,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 6:30,9/07/2017 6:59,0.682,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 7:00,9/07/2017 7:29,0.678,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 7:30,9/07/2017 7:59,0.675,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 8:00,9/07/2017 8:29,0.672,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 8:30,9/07/2017 8:59,0.676,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 9:00,9/07/2017 9:29,0.73,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 9:30,9/07/2017 9:59,0.816,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 10:00,9/07/2017 10:29,0.898,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 10:30,9/07/2017 10:59,0.725,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 11:00,9/07/2017 11:29,0.726,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 11:30,9/07/2017 11:59,0.734,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 12:00,9/07/2017 12:29,0.744,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 12:30,9/07/2017 12:59,0.757,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 13:00,9/07/2017 13:29,0.75,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 13:30,9/07/2017 13:59,0.655,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 14:00,9/07/2017 14:29,0.703,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 14:30,9/07/2017 14:59,0.694,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 15:00,9/07/2017 15:29,0.717,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 15:30,9/07/2017 15:59,0.763,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 16:00,9/07/2017 16:29,0.764,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 16:30,9/07/2017 16:59,0.77,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 17:00,9/07/2017 17:29,0.899,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 17:30,9/07/2017 17:59,0.895,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 18:00,9/07/2017 18:29,1.144,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 18:30,9/07/2017 18:59,1.498,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 19:00,9/07/2017 19:29,1.387,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 19:30,9/07/2017 19:59,1.467,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 20:00,9/07/2017 20:29,1.449,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 20:30,9/07/2017 20:59,0.913,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 21:00,9/07/2017 21:29,0.942,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 21:30,9/07/2017 21:59,0.966,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 22:00,9/07/2017 22:29,0.886,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 22:30,9/07/2017 22:59,0.723,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 23:00,9/07/2017 23:29,1.281,kWh,estimated
0005424879RN95C,208034815,1,9/07/2017 23:30,9/07/2017 23:59,0.448,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 0:00,10/07/2017 0:29,0.435,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 0:30,10/07/2017 0:59,0.433,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 1:00,10/07/2017 1:29,0.427,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 1:30,10/07/2017 1:59,0.424,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 2:00,10/07/2017 2:29,0.433,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 2:30,10/07/2017 2:59,0.432,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 3:00,10/07/2017 3:29,0.424,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 3:30,10/07/2017 3:59,0.42,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 4:00,10/07/2017 4:29,0.429,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 4:30,10/07/2017 4:59,0.427,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 5:00,10/07/2017 5:29,0.42,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 5:30,10/07/2017 5:59,0.416,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 6:00,10/07/2017 6:29,0.419,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 6:30,10/07/2017 6:59,0.421,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 7:00,10/07/2017 7:29,0.527,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 7:30,10/07/2017 7:59,0.572,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 8:00,10/07/2017 8:29,0.431,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 8:30,10/07/2017 8:59,0.427,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 9:00,10/07/2017 9:29,0.42,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 9:30,10/07/2017 9:59,0.425,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 10:00,10/07/2017 10:29,0.433,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 10:30,10/07/2017 10:59,0.433,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 11:00,10/07/2017 11:29,0.424,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 11:30,10/07/2017 11:59,0.427,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 12:00,10/07/2017 12:29,0.438,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 12:30,10/07/2017 12:59,0.432,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 13:00,10/07/2017 13:29,0.429,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 13:30,10/07/2017 13:59,0.425,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 14:00,10/07/2017 14:29,0.426,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 14:30,10/07/2017 14:59,0.431,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 15:00,10/07/2017 15:29,0.43,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 15:30,10/07/2017 15:59,0.428,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 16:00,10/07/2017 16:29,0.422,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 16:30,10/07/2017 16:59,0.417,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 17:00,10/07/2017 17:29,0.692,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 17:30,10/07/2017 17:59,0.774,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 18:00,10/07/2017 18:29,1.054,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 18:30,10/07/2017 18:59,0.823,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 19:00,10/07/2017 19:29,0.828,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 19:30,10/07/2017 19:59,0.962,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 20:00,10/07/2017 20:29,0.962,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 20:30,10/07/2017 20:59,0.911,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 21:00,10/07/2017 21:29,1.034,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 21:30,10/07/2017 21:59,0.937,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 22:00,10/07/2017 22:29,0.902,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 22:30,10/07/2017 22:59,1.219,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 23:00,10/07/2017 23:29,0.9,kWh,estimated
0005424879RN95C,208034815,1,10/07/2017 23:30,10/07/2017 23:59,0.447,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 0:00,11/07/2017 0:29,0.96,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 0:30,11/07/2017 0:59,0.427,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 1:00,11/07/2017 1:29,0.427,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 1:30,11/07/2017 1:59,0.425,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 2:00,11/07/2017 2:29,0.424,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 2:30,11/07/2017 2:59,0.423,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 3:00,11/07/2017 3:29,0.43,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 3:30,11/07/2017 3:59,0.432,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 4:00,11/07/2017 4:29,0.431,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 4:30,11/07/2017 4:59,0.424,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 5:00,11/07/2017 5:29,0.421,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 5:30,11/07/2017 5:59,0.424,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 6:00,11/07/2017 6:29,0.418,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 6:30,11/07/2017 6:59,0.423,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 7:00,11/07/2017 7:29,0.526,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 7:30,11/07/2017 7:59,0.608,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 8:00,11/07/2017 8:29,0.522,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 8:30,11/07/2017 8:59,0.481,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 9:00,11/07/2017 9:29,0.435,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 9:30,11/07/2017 9:59,0.438,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 10:00,11/07/2017 10:29,0.443,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 10:30,11/07/2017 10:59,0.422,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 11:00,11/07/2017 11:29,0.428,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 11:30,11/07/2017 11:59,0.435,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 12:00,11/07/2017 12:29,0.433,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 12:30,11/07/2017 12:59,0.428,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 13:00,11/07/2017 13:29,0.418,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 13:30,11/07/2017 13:59,0.425,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 14:00,11/07/2017 14:29,0.43,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 14:30,11/07/2017 14:59,0.429,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 15:00,11/07/2017 15:29,0.429,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 15:30,11/07/2017 15:59,0.427,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 16:00,11/07/2017 16:29,0.423,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 16:30,11/07/2017 16:59,0.433,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 17:00,11/07/2017 17:29,1.773,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 17:30,11/07/2017 17:59,1.646,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 18:00,11/07/2017 18:29,1.843,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 18:30,11/07/2017 18:59,2.234,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 19:00,11/07/2017 19:29,2.265,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 19:30,11/07/2017 19:59,1.674,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 20:00,11/07/2017 20:29,1.703,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 20:30,11/07/2017 20:59,1.584,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 21:00,11/07/2017 21:29,1.656,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 21:30,11/07/2017 21:59,1.502,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 22:00,11/07/2017 22:29,1.735,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 22:30,11/07/2017 22:59,1.51,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 23:00,11/07/2017 23:29,1.084,kWh,estimated
0005424879RN95C,208034815,1,11/07/2017 23:30,11/07/2017 23:59,0.437,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 0:00,12/07/2017 0:29,0.492,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 0:30,12/07/2017 0:59,0.455,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 1:00,12/07/2017 1:29,0.428,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 1:30,12/07/2017 1:59,0.428,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 2:00,12/07/2017 2:29,0.433,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 2:30,12/07/2017 2:59,0.425,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 3:00,12/07/2017 3:29,0.419,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 3:30,12/07/2017 3:59,0.421,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 4:00,12/07/2017 4:29,0.424,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 4:30,12/07/2017 4:59,0.423,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 5:00,12/07/2017 5:29,0.418,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 5:30,12/07/2017 5:59,0.411,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 6:00,12/07/2017 6:29,0.423,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 6:30,12/07/2017 6:59,0.436,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 7:00,12/07/2017 7:29,0.43,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 7:30,12/07/2017 7:59,2.769,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 8:00,12/07/2017 8:29,2.003,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 8:30,12/07/2017 8:59,2.015,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 9:00,12/07/2017 9:29,1.71,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 9:30,12/07/2017 9:59,1.657,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 10:00,12/07/2017 10:29,1.907,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 10:30,12/07/2017 10:59,1.731,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 11:00,12/07/2017 11:29,1.764,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 11:30,12/07/2017 11:59,1.634,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 12:00,12/07/2017 12:29,1.397,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 12:30,12/07/2017 12:59,1.674,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 13:00,12/07/2017 13:29,1.544,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 13:30,12/07/2017 13:59,1.349,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 14:00,12/07/2017 14:29,1.47,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 14:30,12/07/2017 14:59,1.201,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 15:00,12/07/2017 15:29,1.026,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 15:30,12/07/2017 15:59,1.317,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 16:00,12/07/2017 16:29,1.642,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 16:30,12/07/2017 16:59,1.49,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 17:00,12/07/2017 17:29,1.376,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 17:30,12/07/2017 17:59,1.42,kWh,estimated
0005424879RN95C,208034815,1,12/07/2017 18:00,12/07/2017 18:29,1.617,kWh,estimated
